2201,62005,Single Study Review,1184,Learning Experiences and Alternative Program for Preschoolers and Their Parents (LEAP),No mentoring,1786,"Average classroom-level Preschool Language Scale, Fourth Edition (PLS-4)",Communication/ Language,,Preschool,False,294,177,117,27,23,52.9,43.8,8.1,7.7,1.13,1.14264465919353,37,,0,0.02,,True,1,,Student
2228,61993,Single Study Review,1144,Problem Based Economics Instruction,Business as usual,1796,Student Performance Task Assessment,Academic achievement,,Grades 11 and 12,False,2657,1551,1106,33,29,6.78,6.29,2.14,2.01,0.24,0.234734098287728,9,0.062,3.29830684986376E-09,,,False,,,Student
2241,61989,Single Study Review,1046,Daily Report Cards,Individualized target behavior evaluation (ITBE),1801,Classroom rule violations,External behavior,,Grades 1-6,False,60,32,28,32,28,5.11,12.02,23.2,13.41,0.2,-0.353902809332686,8,0,0.442682634306495,,,True,,,Student
2260,62843,Single Study Review,1050,Control of Variables Strategy (CVS),Manipulate,1810,Ramps test,Science achievement,,Grade 4,False,148,75,73,12,12,,,,,0.68,,25,,5.92327306880858E-05,,,True,1,ESSA Tier 1,Student
2287,67254,Single Study Review,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,Unknown,1828,Quality of Class Work: Teacher report,Emotional/internal behavior,,Adult Mentor Group,False,383,190,193,,,3.03,2.86,0.93,0.98,0.18,0.177562412573245,7,,0.0792095589582206,,,False,,,Student
2292,67254,Single Study Review,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,Unknown,1833,Substance abuse: Child report,Emotional/internal behavior,,Adult Mentor Group,False,474,243,231,,,0.24,0.19,0.38,0.39,0.13,0.129695548262883,5,,0.158194541953901,,,False,,,Student
2312,67254,Single Study Review,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,Unknown,1834,Task orientation: Teacher report,Emotional/internal behavior,,Youth Mentor Group,False,331,167,164,,,2.93,2.87,0.94,0.87,0.07,0.0660744172233585,3,,0.524777790776516,,,False,,,Student
2317,67254,Single Study Review,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,Youth Mentor Group,1822,Difficulty in Class: Teacher report,Emotional/internal behavior,,Adult Mentor Group,False,361,194,167,,,2.23,2.31,0.73,0.73,-0.11,-0.109359935086631,-4,,0.298216822350573,,,False,,,Student
2324,67254,Single Study Review,1064,Big Brothers Big Sisters (BBBS) School-Based Mentoring,Youth Mentor Group,1834,Task orientation: Teacher report,Emotional/internal behavior,,Adult Mentor Group,False,360,193,167,,,2.99,2.94,1,0.94,0.05,0.0512987584825859,2,,0.636483783729904,,,False,,,Student
2334,65713,Single Study Review,1087,Tools for Getting Along (TFGA),Business as usual,1843,Internalizing scale,Emotional/internal behavior,Posttest,Fourth and fifth-grade students,False,1174,636,538,7,7,-63.92,-64.07,11.39,12.26,0.01,0.0127073967039488,0,,0.96784120758393,0.2,,False,,,Student
2340,65713,Single Study Review,1087,Tools for Getting Along (TFGA),Business as usual,1848,Proactive Agression Scale,External behavior,Posttest,Fourth and fifth-grade students,False,1163,637,526,7,7,-5.01,-5.18,2.63,3.03,0.06,0.0602892071996501,2,,0.809978499747561,0.2,,False,,,Student
2369,69174,Students with a Specific Learning Disability,759,Repeated Reading,business as usual,1190,Words Read Correctly Per Minute (WCPM) #3,Reading fluency,posttest,Grades 9-12,False,62,33,29,18,16,83.81,78.86,39.38,41.21,0.12,0.121454695484252,5,,0.639024847806166,0.2,,False,,,Student
2400,67606,Single Study Review,1193,Intelligent Tutoring for Structure Strategy (ITSS),Business as usual,1860,Comparison Text: Main Idea Test,Comprehension,,Grade 4,False,1875,990,885,52,48,3.22,2.44,0.57,0.49,0.49,1.46080416014173,19,0,0,,,True,1,ESSA Tier 1,Student
2412,69214,Single Study Review,1095,"Technology-enhanced, Research-based, Instruction, Assessment, and professional Development (TRIAD)",Business as usual,1866,Research-based Elementary Math Assessment (REMA),General Mathematics Achievement,,TRIAD-FT,False,630,345,285,12,16,53.47,51.61,4.68,4.69,0.4,0.396577625856027,16,0,9.90368306585943E-07,,,True,2,ESSA Tier 2,Student
2420,68999,Single Study Review,1116,Solve It!,Business as usual,1867,Florida Comprehensive Assessment Test (FCAT): Mathematics,General Mathematics Achievement,,7th grade,False,1059,644,415,16,18,,,,,,,0,0.1,0.99999,0.2,,False,,,Student
2447,68962,Single Study Review,1200,Higher Achievement,Comparison students did not participate in Higher Achievement,1882,Application to competitive public charter/magnet school,Progressing in school,,Year 4 participants,False,719,392,327,,,,,,,-0.02,,-1,,0.78961893265179,,,True,,,Student
2505,67257,Single Study Review,1134,Providing Information About College Application Process and College Costs,Business as usual,1903,Number of colleges to which admitted,Access and enrollment,,2011-2012 cohort,False,1835,918,917,,,2.31,2.06,,1.37,0.17,,7,0.01,0.000319622979754408,,,True,2,ESSA Tier 2,Student
2510,69481,Single Study Review,209,Reading Recovery®,None,1906,Iowa Test of Basic Skills (ITBS): Reading,Reading achievement,post intervention,First-grade students,False,866,433,433,,,139.24,135,7.6,6.2,0.61,0.610823945250817,23,,0,,,True,1,ESSA Tier 1,Student
2513,69213,Single Study Review,1192,Interactive Learning Online (ILO),Face-to-face instruction,1907,Course pass rate,Academic achievement,,Full sample,False,605,313,292,,,,,,,0.1,,4,,0.219998885641716,,,True,1,ESSA Tier 1,Student
987,50563,Beginning Reading,211,DaisyQuest,business as usual,192,Screening Test of Phonological Awareness- Experimental Version (STOPA-E),Alphabetics,,5 years old,False,27,12,15,,,18.5,12.4,7.2,6.5,0.87,0.867723593966423,31,,0.0333991590960236,,,True,,,Student
1013,50936,Character Education,251,Too Good for Drugs (TGFD),None,610,Social and resistance skills,"Knowledge, attitudes, & values",Follow-up,Grades 3-4,False,934,467,467,,,3.59,3.54,0.63,0.64,0.08,0.0786743377468312,3,,0.222494570096989,,,False,,,Student
1021,50418,Early Childhood Education,274,Phonological Awareness Training,Semantic training,931,Rhyme detection test,Phonological processing,,3-5 year olds,False,40,20,20,2,2,5.4,4.31,3.28,2.91,0.34,0.344568956550116,13,,0.288903543018234,,,False,,,Student
1022,50341,Early Childhood Education,271,Dialogic Reading,None,897,Receptive language,Oral language,,3-4 year olds,False,121,61,60,2,2,,,,,1.58,,44,,2.19824158875781E-14,,,True,,,Student
1064,36114,Adolescent Literacy,1,Cooperative Integrated Reading and Composition® (CIRC®),Business as usual,1488,Gates-MacGinitie Reading Tests (GMRT): Vocabulary subtest,Comprehension,May posttest,Grades 2-6,False,30,15,15,,,50.48,49.07,21.06,21.06,0.07,0.065142065142065,3,,0.849310920429025,,,False,,,Student
1068,40126,Adolescent Literacy,1,Cooperative Integrated Reading and Composition® (CIRC®),Business as usual,1449,California Achievement Test (CAT): Reading Comprehension subtest,Comprehension,Posttest,Grades 2-6,False,873,411,462,2,3,0.15,-0.13,0.98,1.01,0.28,0.280884932031441,11,,4.71873047677152E-05,,,True,,,Student
1096,32814,Adolescent Literacy,464,Fast ForWord®,Business as usual,650,Northwest Evaluation Association (NWEA) Measures of Academic Progress (MAP): Language,Literacy achievement,,Grades 4-5,False,70,35,35,,,31.1,26.8,27.9,26.6,0.16,0.156006946213597,6,,0.505519779839781,,,False,,,Student
1103,33113,Adolescent Literacy,464,Fast ForWord®,Business as usual,1681,Wide Range Achievement Test- Third Edition (WRAT-3): Spelling subtest,Alphabetics,Posttest,Ages 12-17,False,24,12,12,0,0,82.58,85.66,15.1,13.13,-0.21,-0.210172055339632,-8,,0.611884987054891,,,False,,,Student
1121,34184,Adolescent Literacy,464,Fast ForWord®,Business as usual,642,Clinical Evaluation of Language Fundamentals- Fourth Edition (CELF-4): Receptive Language,Literacy achievement,posttest,Ages 5-14,False,137,68,69,,,91,88.4,12.4,14.12,0.19,0.194485257827461,8,,0.268135613014832,,,False,,,Student
1124,34243,Adolescent Literacy,464,Fast ForWord®,None,1467,"Comprehensive Test of Basic Skills, 5th Edition (CTBS/5): Terra Nova Reading Composite score",Comprehension,Posttest,Grade 7,False,188,90,98,,,36.99,34.03,14.11,14.92,0.2,0.202781542275151,8,,0.172364142122264,,,False,,,Student
1130,34877,Adolescent Literacy,726,Project CRISS®,Business as usual,1486,Free call assessment,Comprehension,posttest,Grade 4,False,118,62,56,3,3,8.97,5.32,3.38,2.73,1.17,1.17399037542777,38,,4.32973479291832E-09,,,True,,,Student
1131,34877,Adolescent Literacy,726,Project CRISS®,Business as usual,1486,Free call assessment,Comprehension,posttest,Grade 6,False,113,58,55,3,3,12.54,7.93,5.35,4.07,0.96,0.959833273085458,33,,1.3919029032694E-06,,,True,,,Student
1173,40104,Adolescent Literacy,729,Reading Mastery,Business as usual,1151,AIMSweb CBM Words Read Correct,Reading fluency,Winter 2010,Grade 4,False,57,29,28,2,2,149,134.7,29.5,27.8,0.49,0.491808531035848,19,,0.0696766247636565,,,False,,,Student
1609,60737,Early Childhood Education for Children with Disabilities,274,Phonological Awareness Training,Business as usual,1428,Rhyming: Production,Communication/ Language,,4 to 6 year olds,False,22,11,11,,,2.7,1.8,4.2,4,0.21,0.211113504291401,8,,0.62748007648954,,,False,,,Student
1619,63112,Adolescent Literacy,570,SpellRead,Business as usual,131,Comprehensive Test of Phonological Processing (CTOPP): Phoneme Elision subtest,Alphabetics,Posttest,Grades 5-6,False,33,17,16,17,16,84.7,81.6,13.6,12.2,0.51,0.233696929548895,19,,0.152897400185894,,,False,,,Student
1631,63112,Adolescent Literacy,570,SpellRead,Business as usual,1496,Gray Oral Reading Test Third Edition (GORT-3): Comprehension subtest,Comprehension,Posttest,Grades 5-6,False,33,17,16,17,16,100.7,91.6,14.6,12.6,0.64,0.649509633497212,24,,0.0754501768303254,,,False,,,Student
1653,673,Students with a Specific Learning Disability,665,Lindamood Phoneme Sequencing® (LiPS®),Embedded Phonics,135,Comprehensive Test of Phonological Processing (CTOPP): Rapid Letter Naming subtest,Alphabetics,,Grade 4,False,50,26,24,,,93.3,93.1,10.3,11.5,0.02,0.0180745030314807,1,,0.943960642849722,,,False,,,Student
1691,62805,Early Childhood Education for Children with Disabilities,763,Social Skills Training,Unknown,1284,Vineland Adaptive Behavior Scales Interview Edition: Socialization domain,Social-emotional development,,Preschoolers,False,65,32,33,4,4,65.76,62.05,23.46,21.93,0.16,0.161512939986958,6,0.81,0.626559487149964,0.1,,False,,,Student
1695,60218,Beginning Reading,7,Peer-Assisted Learning Strategies,business as usual,1704,Woodcock Reading Mastery Test Revised (WRMT-R): Passage Comprehension subtest,Comprehension,Posttest,Grade 1,False,130,81,49,18,10,8.26,5.31,7.3,5.5,0.44,0.438888394036872,17,,0.0582339978955836,0.2,,False,,,Student
1705,32881,Adolescent Literacy,210,Accelerated Reader,Business as usual,1550,STAR test,Comprehension,10 week posttest,Grade 4,False,45,21,24,,,472,473.6,249.9,163.7,-0.01,-0.00754722951185055,0,,0.973454017788626,,,False,,,Student
1707,32881,Adolescent Literacy,210,Accelerated Reader,Business as usual,1442,4J Vocabulary,Comprehension,10 week posttest,Grade 4,False,42,20,22,,,63.5,64.1,16.2,14.2,-0.04,-0.0387725548441176,-2,,0.89762059859423,,,False,,,Student
1722,32497,Adolescent Literacy,383,Corrective Reading,Business as usual,206,Test of Word Reading Efficiency (TOWRE): Sight Word Efficiency subtest,Alphabetics,Spring 2004,Grade 5,False,86,55,31,,,88.7,86.5,15,15,0.15,0.145353233830846,6,,0.506013972878513,,,False,,,Student
1742,33716,Adolescent Literacy,727,Reciprocal Teaching,Business as usual,1473,Daily Retelling,Comprehension,Posttest,Grade 7,False,36,18,18,,,8.17,8.86,6.39,4.51,-0.12,-0.121990834278246,-5,,0.721010466544383,,,False,,,Student
1760,33720,Adolescent Literacy,727,Reciprocal Teaching,Business as usual,1529,Progressive Achievement Test: Comprehension subtest,Comprehension,Posttest,Grade 8,False,25,15,10,2,2,10.52,13.41,6.67,4,-0.48,-0.484004454600146,-18,,0.251224834835429,,,False,,,Student
1776,67634,Beginning Reading,325,Read Naturally®,Business as usual,1482,Expressive Vocabulary Test- First Edition (EVT),Comprehension,,Grades 2-4,False,82,39,43,,,90.58,90.84,15.68,14.31,-0.02,-0.017197398947945,-1,,0.928156050882581,,,False,,,Student
1783,67634,Beginning Reading,325,Read Naturally®,Business as usual,238,Woodcock-Johnson III (WJ-III): Letter-Word Identification subtest,Alphabetics,,Grades 2-4 - ,True,82,39,43,,,93.94,93.05,10.35,10.47,0.08,0.0846648896099429,3,,0.718455383193432,,,False,,,Student
1789,67643,Beginning Reading,325,Read Naturally®,Business as usual,1686,Woodcock Reading Mastery Tests- Revised (WRMT-R): Word Identification subtest,Alphabetics,Full,Grade 3,False,105,53,52,,,99,98,7,8,0.04,0.132152124937479,2,0.75,0.838027581734212,,,False,,,Student
1791,67643,Beginning Reading,325,Read Naturally®,Business as usual,1160,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Curriculum-Based Measurement of Reading (CBM-R) passages,Reading fluency,,Grade 3,False,106,53,53,,,76,70,29,25,0.2,0.220013019992591,8,0.05,0.305580989090954,,,False,,,Student
1799,23163,Dropout Prevention,620,First Things First,None,1301,One-year persistence rates,Staying in school,Posttest,Ninth graders,False,14,3,11,,,76.3,77.3,,,-0.03,,-1,,0.963963276489094,,,False,,,Student
1841,67655,Beginning Reading,325,Read Naturally®,Connecting Math Concepts,1571,Word Use Fluency (WUF) test,Comprehension,,Grade 2,False,94,48,46,48,46,53.1,50.42,12.07,12.2,0.22,0.219065848437289,9,,0.289071736141685,,,False,,,Student
1843,67659,Beginning Reading,325,Read Naturally®,business as usual,1084,Minnesota Comprehensive Assessment (MCA): Reading portion,Reading achievement,full,Grade 3,False,44,22,22,22,22,1363.18,1331.36,162.08,139.77,0.21,0.20648255240564,8,0.27,0.48986935669342,,,False,,,Student
1861,67851,Beginning Reading,209,Reading Recovery®,Skills-oriented drill activities,161,Observation Survey of Early Literacy Achievement: Word Recognition subtest,Alphabetics,May 1985,Grade 1,False,74,37,37,,,13.68,12.51,1.63,2.87,0.5,0.496075300358796,19,0.038,0.0348207102106499,,,False,,,Student
1894,54486,Children Identified With Or At Risk For An Emotional Disturbance,767,Coping Power,business as usual,514,National Youth Survey (NYS): Overt Delinquency Child Report,External behavior,1 year follow-up,Grades 4 and 5: Child + Parent group,False,88,44,44,44,44,0.6,0.6,0.5,0.5,-0.02,0,-1,,0.925477130773905,,,False,,,Student
1896,54486,Children Identified With Or At Risk For An Emotional Disturbance,767,Coping Power,Business as usual,527,School Behavior Improvement: Parent report,External behavior,1 year follow-up,Grades 4 and 5: Child + Parent group,False,94,46,48,,,2.8,2.3,1.5,1.4,0.34,0.342061888253747,13,0.01,0.102760576864791,,,False,,,Student
1897,54486,Children Identified With Or At Risk For An Emotional Disturbance,767,Coping Power,business as usual,533,Substance abuse: Parent report,External behavior,1 year follow-up,Grades 4 and 5: Child + Parent group,False,85,42,43,42,43,-0.1,0.4,0.4,0.9,0.64,-0.708596298068823,24,0.01,0.00411550865990695,,,True,,,Student
1902,54486,Children Identified With Or At Risk For An Emotional Disturbance,767,Coping Power,Business as usual,527,School Behavior Improvement: Parent report,External behavior,1 year follow-up,Grades 4 and 5: Child-only group - ,True,92,44,48,44,48,2.9,2.3,1.5,1.4,0.42,0.410720674307639,16,0.01,0.047140000202885,,,True,,,Student
1187,63120,Adolescent Literacy,570,SpellRead,Business as usual,1179,Oral Reading Fluency test,Reading fluency,Spring 2004,Grade 5,False,104,59,45,,,103.5,99.9,47,47,0.08,0.0760311568822206,3,,0.686897387458429,,,False,,,Student
1209,22267,Early Childhood Education,418,Literacy Express,High/Scope,888,Preschool Comprehensive Test of Phonological and Print Processing (Pre-CTOPPP): Receptive Vocabulary subtest,Oral language,,Preschoolers,False,94,62,32,,,31.21,28.33,4.99,5.63,0.55,0.547798197821409,21,,0.0131997920672757,,,True,1,ESSA Tier 1,Student
1251,99997,Beginning Reading,230,Lexia Reading,None,143,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Letter Naming Fluency subtest,Alphabetics,,Kindergarten,False,26,13,13,,,16.92,13.08,12.91,10,0.32,0.322051192013812,13,,0.422295392534252,,,False,,,Student
1252,99997,Beginning Reading,230,Lexia Reading,None,143,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Letter Naming Fluency subtest,Alphabetics,,Grade 1,False,24,12,12,,,48.11,38.02,14.33,8.97,0.81,0.814943761451422,29,,0.059304475267532,,,False,,,Student
1253,99997,Beginning Reading,230,Lexia Reading,None,144,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Nonsense Words Fluency subtest,Alphabetics,,Grade 1,False,24,12,12,,,40.87,26.11,15.12,11.44,1.06,1.06296555066951,36,,0.0161372601064141,,,False,,,Student
1303,25522,Beginning Reading,440,Sound Partners,business as usual,1155,Analytical Reading Inventory: First Grade,Reading fluency,posttest,Grade 1,False,46,23,23,,,36.57,25.43,33.38,19.69,0.4,0.399546301016304,16,,0.181717792344584,,,False,,,Student
1309,25524,Beginning Reading,440,Sound Partners,business as usual,243,Woodcock-Johnson Revised (WJ-R): Word Attack subtest,Alphabetics,1 year posttest,Grade 1,False,40,20,20,,,8.58,7.42,5.22,5.51,0.21,0.211843172423386,8,,0.510547439763154,,,False,,,Student
1310,25524,Beginning Reading,440,Sound Partners,business as usual,214,Wide Range Achievement Test- Revised (WRAT-R): Reading subtest,Alphabetics,1 year posttest,Grade 1,False,40,20,20,,,46.08,43.37,8.62,8.91,0.3,0.303000063355739,12,,0.348623595257673,,,False,,,Student
1332,25526,Beginning Reading,440,Sound Partners,business as usual,1685,Woodcock Reading Mastery Test Revised Normative Update (WRMT-R/NU): Word Reading Accuracy subtest,Alphabetics,posttest,Kindergarten,False,67,36,31,,,98,90,9.5,6.9,0.94,0.941282814261489,33,,0.000281812230474965,,,True,,,Student
1336,25526,Beginning Reading,440,Sound Partners,business as usual,1704,Woodcock Reading Mastery Test Revised (WRMT-R): Passage Comprehension subtest,Comprehension,posttest,Kindergarten,False,67,36,31,,,89,87,7.4,6.8,0.28,0.277280929233969,11,,0.257269277386404,,,False,,,Student
1346,23273,Dropout Prevention,718,Service and Conservation Corps,Business as usual,351,Ever earned a high school diploma or GED,Completing school,,Survey respondents,False,626,383,243,,,0.57,0.59,,,-0.05,,-2,,0.542550696900721,,,False,,,Student
1364,52424,Dropout Prevention,646,Accelerated Middle Schools,business as usual,1290,Dropped out after two years (%),Staying in school,End of 2 years,Georgia,False,140,67,73,,,6,14,,,0.56,,21,,0.00118866780786142,,,True,,,Student
1387,23159,Dropout Prevention,316,High School Redirection,business as usual,1299,Number of days enrolled in year 1,Staying in school,During Follow-up Year 1,Cohorts 1 and 2,False,358,241,117,,,108,94,64,73,0.21,0.208311451846835,8,,0.0633386986854556,,,False,,,Student
1393,23159,Dropout Prevention,316,High School Redirection,business as usual,344,Earned a high school diploma or GED at end of year 2 (%),Completing school,By End of 2nd Follow-up Year,Cohorts 1 and 2,False,310,202,108,,,29,30,,,-0.03,,-1,,0.801470016941478,,,False,,,Student
1401,23164,Dropout Prevention,316,High School Redirection,business as usual,1292,Dropped out at end of year 3 (%),Staying in school,End of Follow-up Year 4,Cohort 1,False,298,202,96,,,43,53,,,0.24,,9,,0.0538114443499129,,,False,,,Student
1429,13983,English Language Learners,325,Read Naturally®,Scaffolded Sustained Silent Reading (SSSR),1059,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Oral Reading Fluency subtest,Reading achievement,,Grade 3,False,39,20,19,,,94.08,89.37,32,27.92,0.15,0.153364811094232,6,,0.64230130671315,,,False,,,Student
1435,14332,English Language Learners,325,Read Naturally®,Business as Usual,1694,Woodcock Reading Mastery Test Revised (WRMT–R): Word Identification subtest,Reading achievement,10 weeks,2nd-5th grade,False,60,32,28,,,95.37,95.94,11.65,9.65,-0.05,-0.0522603116615447,-2,,0.847451588608423,,,False,,,Student
1436,14332,English Language Learners,325,Read Naturally®,Business as Usual,1693,Woodcock Reading Mastery Test Revised (WRMT-R): Word Attack subtest,Reading achievement,10 weeks,2nd-5th grade,False,60,32,28,,,96.74,98.04,9.37,9,-0.14,-0.139475137549797,-6,,0.590536637960063,,,False,,,Student
1487,67613,Students with a Specific Learning Disability,729,Reading Mastery,Horizons Fast Track,242,Woodcock-Johnson Revised (WJ-R): Letter-Word Identification subtest,Alphabetics,Posttest,Grades 2-4,False,30,15,15,4,4,82.3,80,18.36,14.82,0.13,0.134129534917765,5,0.31,0.76915711366302,0.2,,False,,,Student
1519,21606,Early Childhood Education,416,"Ready, Set, Leap!®",High/Scope approach,900,Test of Language Development - Primary III (TOLD-PIII): Grammatic Understanding subtest,Oral language,,Preschoolers,False,258,139,119,21,18,,,,,-0.11,,-4,,0.379263920495437,,,False,,,Student
1523,21606,Early Childhood Education,416,"Ready, Set, Leap!®",High/Scope approach,974,Woodcock-Johnson III (WJ-III): Spelling subtest,Print knowledge,,Preschoolers,False,236,127,109,21,18,,,,,0.02,,1,,0.878391378782808,,,False,,,Student
1590,16104,Early Childhood Education for Children with Disabilities,271,Dialogic Reading,Business as usual,1416,Mean length utterance (MLU),Communication/ Language,,3-5 year olds,False,19,10,9,,,2.75,2.7,0.72,0.97,0.06,0.0563959492789882,2,,0.897551397704396,,,False,,,Student
1598,52015,Early Childhood Education for Children with Disabilities,743,Lovaas Model of Applied Behavior Analysis,parent-directed EIBT intervention,1253,ADI-R: Social skills,Social-emotional development,,Full sample,False,23,13,10,1,1,13.69,13.1,10.58,9.42,0.06,0.0563089679333903,2,,0.887868292143231,,,False,,,Student
1606,60737,Early Childhood Education for Children with Disabilities,274,Phonological Awareness Training,Business as usual,1404,Blending: Onset-rime,Communication/ Language,,4 to 6 year olds,False,22,11,11,,,4.7,0.8,3.4,2.1,1.33,1.32774186065329,41,,0.00518908613722502,,,True,1,,Student
1907,54487,Children Identified With Or At Risk For An Emotional Disturbance,767,Coping Power,business as usual,513,National Youth Survey (NYS): Minor Assault Scale,External behavior,Posttest,Grades 4 and 5,False,328,158,170,15,17,0.6,0.8,0.9,1.1,0.18,-0.197829559556367,7,0.03,0.104388412243723,,,False,,,Student
1936,59682,Children Identified With Or At Risk For An Emotional Disturbance,752,First Step to Success,None,458,Academic engaged time (AET): Kindergarten,External behavior,Posttest,Kindergarten,False,46,25,21,,,87.32,69.05,12.54,20.44,0.97,1.08149990936483,33,0.05,0.00202590299384353,,,True,,,Student
1942,59682,Children Identified With Or At Risk For An Emotional Disturbance,752,First Step to Success,None,369,Child Behavior Checklist- Teacher Report Form (CBCL-TRF): Withdrawn subscale,Emotional/internal behavior,Posttest,Kindergarten,False,46,25,21,,,3.08,4.09,3.39,4.32,0.26,-0.258461715653774,10,0.63,0.384412707656217,,,False,,,Student
1947,59688,Children Identified With Or At Risk For An Emotional Disturbance,752,First Step to Success,business as usual,530,Social Skills Rating System (SSRS) Problem Behavior: Teacher report,External behavior,Posttest 30 days,Grades 1 to 3,False,194,99,95,99,95,112.6,119.8,12.6,10.9,0.61,-0.6078677264335,23,0.001,3.36995368777071E-05,0.1,,True,,,Student
1962,60295,Children Identified With Or At Risk For An Emotional Disturbance,783,Early Risers,None,504,Impulsivity Composite,External behavior,after 3 yrs of ER,Grade 3,False,199,100,99,10,10,,,,,0.07,,3,,0.622044441848194,,,False,,,Student
1984,68689,Early Childhood Education,425,Pre-K Mathematics,business as usual,695,Child Math Assessment (CMA),General Mathematics Achievement,,Preschool children,False,278,138,140,20,20,0.55,0.47,0.13,0.14,0.52,0.590417686008676,20,0,0.0025217953286798,0.2,,True,1,ESSA Tier 1,Student
1986,68692,Early Childhood Education,425,Pre-K Mathematics,Business as usual,881,Peabody Picture Vocabulary Test III (PPVT-III),Oral language,,Preschool children,False,296,148,148,20,20,,,,,0.18,,7,,0.299546495966136,0.2,,False,,,Student
2001,60769,Early Childhood Education for Children with Disabilities,274,Phonological Awareness Training,Morphosyntactic intervention,1421,Percentage added sounds to the final consonant inventory,Communication/ Language,,3 to 5 years old,False,20,10,10,10,10,,,,,0.39,,15,,0.394059050183871,,,False,,,Student
2014,51987,High School Mathematics,750,Core-Plus Mathematics,Business as usual,704,Core-Plus Mathematics Project Part 1 (CPMP1): Contextual Algebra I subtest,General Mathematics Achievement,spring 1995,Grade 9,False,947,462,485,,,10.11,6.42,4.2,4.22,0.88,0.875735657414669,31,0.0001,0,,,True,,,Student
2031,62796,Single Study Review,1124,School Choice Scholarships Foundation Program (SCSF),Business as usual,1729,Full-time college enrollment within 3 years of expected graduation (%),Access and enrollment,,All students,False,2642,1363,1279,,,30,31,,,-0.02,,-1,,0.607809135502071,,,False,,,Student
2032,62796,Single Study Review,1124,School Choice Scholarships Foundation Program (SCSF),Business as usual,1730,Enrollment in any 2-year college (%),Access and enrollment,,All students,False,2642,1363,1279,,,20,21,,,-0.04,,-2,,0.305018425935391,,,False,,,Student
2035,62796,Single Study Review,1124,School Choice Scholarships Foundation Program (SCSF),Business as usual,1733,Enrollment in a public 4-year college (%),Access and enrollment,,All students,False,2642,1363,1279,,,18,19,,,-0.04,,-2,,0.305018425935391,,,False,,,Student
1079,22361,Dropout Prevention,624,Job Corps,Business as usual,347,Earned a high school diploma or GED certificate (%),Completing school,,Those who entered study without a high school credential,False,8596,4298,4298,,,47.3,34.4,,,0.33,,13,,0,,,True,,,Student
1101,33113,Adolescent Literacy,464,Fast ForWord®,Business as usual,245,Woodcock-Johnson Revised Test of Achievement (WJ-R ACH): Word Attack,Alphabetics,Posttest,Ages 12-17,False,24,12,12,0,0,86.41,85.91,14.34,12.87,0.04,0.0354322428907172,2,,0.922797376027882,,,False,,,Student
1119,34184,Adolescent Literacy,464,Fast ForWord®,Business as usual,182,Queensland University Inventory of Literacy (QUIL),Alphabetics,posttest,Ages 5-14,False,137,68,69,,,8.49,7.93,2.31,2.58,0.23,0.227324985607794,9,,0.180540431638353,,,False,,,Student
1122,34184,Adolescent Literacy,464,Fast ForWord®,Business as usual,641,Clinical Evaluation of Language Fundamentals- Fourth Edition (CELF-4): Expressive Language,Literacy achievement,posttest,Ages 5-14,False,137,68,69,,,88,85,12.4,13.29,0.23,0.232055262080865,9,,0.180540431638353,,,False,,,Student
1180,52641,Adolescent Literacy,733,Reading Plus®,Another intervention,1484,Florida Comprehensive Assessment Test (FCAT): Reading,Comprehension,spring 2007,Grade 5-9,False,13128,6070,7058,,,1554.54,1538.59,275.07,295.19,0.06,0.0557537309467481,2,,0.000694111615494486,,,True,,,Student
1214,22267,Early Childhood Education,418,Literacy Express,High/Scope,962,Preschool Comprehensive Test of Phonological and Print Processing (Pre-CTOPPP): Print Knowledge subtest,Print knowledge,,Preschoolers,False,94,62,32,,,22.01,16.61,8.47,7.96,0.64,0.645155657624028,24,,0.00413709169929233,,,True,1,ESSA Tier 1,Student
1218,22267,Early Childhood Education,418,Literacy Express,High/Scope,926,Preschool Comprehensive Test of Phonological and Print Processing (Pre-CTOPPP): Blending subtest,Phonological processing,,Preschoolers,False,94,62,32,,,14.37,12.69,3.16,3.51,0.51,0.507682149032238,19,,0.021259598565906,,,True,1,ESSA Tier 1,Student
1226,24969,Beginning Reading,552,Earobics®,None,142,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Initial Sound Fluency subtest,Alphabetics,,Kindergarten,False,26,13,13,,,13.72,5.21,4.61,3,2.12,2.11900029083308,48,,1.31192301652261E-05,,,True,,,Student
1230,24969,Beginning Reading,552,Earobics®,None,143,Dynamic Indicators of Basic Early Literacy Skills (DIBELS): Letter Naming Fluency subtest,Alphabetics,,Grade 1,False,25,13,12,,,50.26,38.02,13.83,8.97,1.01,1.00659042828174,34,,0.0186723402401097,,,False,,,Student
